GameIndex,MoveNumber,CurrentPlayer,MoveType,FromVertex,ToVertex,ChipsRemaining,WhiteScore,BlackScore,CoinsFlippedVertices,GameResult
27,31,white,RingMovement,55,54,30,0,0,,
27,32,black,RingMovement,84,70,29,0,0,78,
27,33,white,RingMovement,54,53,28,0,0,,
27,34,black,RingMovement,21,22,27,0,0,,
27,35,white,RingMovement,1,0,26,0,0,,
27,36,black,RingMovement,31,32,25,0,0,,
27,37,white,RingMovement,68,67,24,0,0,,
27,38,black,RingMovement,79,80,23,0,0,,
27,39,white,RingMovement,7,8,22,0,0,,
27,40,black,RingMovement,22,23,21,0,0,,
27,41,white,RingMovement,8,9,25,1,0,,
27,42,white,RingMovement,57,60,24,1,0,58;59,
27,43,black,RingMovement,23,24,28,1,1,,
27,44,black,RingMovement,69,61,27,1,1,,
27,45,white,RingMovement,0,6,26,1,1,,
27,46,black,RingMovement,24,23,25,1,1,,
27,47,white,RingMovement,67,66,24,1,1,,
27,48,black,RingMovement,32,33,28,1,2,,
27,49,black,RingMovement,61,62,27,1,2,,
27,50,white,RingMovement,66,70,26,1,2,67;68;69,
27,51,black,RingMovement,62,63,25,1,2,,
27,52,white,RingMovement,60,50,24,1,2,,
27,53,black,RingMovement,33,32,23,1,2,,
27,54,white,RingMovement,50,49,22,1,2,,
27,55,black,RingMovement,32,31,21,1,2,,
27,56,white,RingMovement,49,48,20,1,2,,
27,57,black,RingMovement,23,22,19,1,2,,
27,58,white,RingMovement,70,71,18,1,2,,
27,59,black,RingMovement,22,21,17,1,2,,
27,60,white,RingMovement,6,5,16,1,2,,
27,61,black,RingMovement,31,30,15,1,2,,
27,62,white,RingMovement,71,72,14,1,2,,
27,63,black,RingMovement,30,29,13,1,2,,
27,64,white,RingMovement,5,4,12,1,2,,
27,65,black,RingMovement,29,28,16,1,3,,black
28,1,white,RingPlacement,-1,65,51,0,0,,
28,2,black,RingPlacement,-1,36,51,0,0,,
28,3,white,RingPlacement,-1,42,51,0,0,,
28,4,black,RingPlacement,-1,26,51,0,0,,
28,5,white,RingPlacement,-1,77,51,0,0,,
28,6,black,RingPlacement,-1,25,51,0,0,,
28,7,white,RingPlacement,-1,82,51,0,0,,
28,8,black,RingPlacement,-1,37,51,0,0,,
28,9,white,RingPlacement,-1,4,51,0,0,,
28,10,black,RingPlacement,-1,24,51,0,0,,
28,11,white,RingMovement,42,41,50,0,0,,
28,12,black,RingMovement,25,16,49,0,0,,
28,13,white,RingMovement,4,5,48,0,0,,
28,14,black,RingMovement,24,23,47,0,0,,
28,15,white,RingMovement,5,6,46,0,0,,
28,16,black,RingMovement,23,22,45,0,0,,
28,17,white,RingMovement,6,7,44,0,0,,
28,18,black,RingMovement,26,27,43,0,0,,
28,19,white,RingMovement,41,40,42,0,0,,
28,20,black,RingMovement,37,46,41,0,0,,
28,21,white,RingMovement,40,39,40,0,0,,
28,22,black,RingMovement,22,21,44,0,1,,
28,23,black,RingMovement,46,45,43,0,1,,
28,24,white,RingMovement,65,64,42,0,1,,
28,25,black,RingMovement,36,35,41,0,1,,
28,26,white,RingMovement,82,81,40,0,1,,
28,27,black,RingMovement,16,15,39,0,1,,
28,28,white,RingMovement,7,8,38,0,1,,
28,29,black,RingMovement,45,44,37,0,1,,
28,30,white,RingMovement,64,63,36,0,1,,
28,31,black,RingMovement,44,43,35,0,1,,
28,32,white,RingMovement,81,83,34,0,1,82,
28,33,black,RingMovement,27,26,33,0,1,,
28,34,white,RingMovement,39,38,32,0,1,,
28,35,black,RingMovement,35,34,31,0,1,,
28,36,white,RingMovement,77,76,30,0,1,,
28,37,black,RingMovement,43,33,29,0,1,,
28,38,white,RingMovement,63,62,28,0,1,,
28,39,black,RingMovement,34,24,27,0,1,,
28,40,white,RingMovement,8,9,31,1,1,,
28,41,white,RingMovement,9,8,30,1,1,,
28,42,black,RingMovement,24,23,29,1,1,,
28,43,white,RingMovement,62,61,28,1,1,,
28,44,black,RingMovement,26,25,27,1,1,,
28,45,white,RingMovement,76,75,26,1,1,,
28,46,black,RingMovement,15,14,25,1,1,,
28,47,white,RingMovement,83,84,24,1,1,,
28,48,black,RingMovement,14,13,23,1,1,,
28,49,white,RingMovement,8,7,22,1,1,,
28,50,black,RingMovement,13,12,21,1,1,,
28,51,white,RingMovement,75,74,20,1,1,,
28,52,black,RingMovement,12,11,24,1,2,,
28,53,black,RingMovement,33,32,28,1,3,,black
29,1,white,RingPlacement,-1,59,51,0,0,,
29,2,black,RingPlacement,-1,31,51,0,0,,
29,3,white,RingPlacement,-1,33,51,0,0,,
29,4,black,RingPlacement,-1,71,51,0,0,,
29,5,white,RingPlacement,-1,60,51,0,0,,
29,6,black,RingPlacement,-1,76,51,0,0,,
29,7,white,RingPlacement,-1,65,51,0,0,,
29,8,black,RingPlacement,-1,54,51,0,0,,
29,9,white,RingPlacement,-1,83,51,0,0,,
29,10,black,RingPlacement,-1,30,51,0,0,,
29,11,white,RingMovement,60,61,50,0,0,,
29,12,black,RingMovement,30,29,49,0,0,,
29,13,white,RingMovement,59,58,48,0,0,,
29,14,black,RingMovement,76,75,47,0,0,,
29,15,white,RingMovement,61,62,46,0,0,,
29,16,black,RingMovement,29,28,45,0,0,,
29,17,white,RingMovement,62,63,44,0,0,,
29,18,black,RingMovement,54,53,43,0,0,,
29,19,white,RingMovement,83,82,42,0,0,,
29,20,black,RingMovement,71,70,41,0,0,,
29,21,white,RingMovement,58,57,45,1,0,,
29,22,white,RingMovement,57,58,44,1,0,,
29,23,black,RingMovement,70,69,43,1,0,,
29,24,white,RingMovement,63,62,42,1,0,,
29,25,black,RingMovement,75,74,41,1,0,,
29,26,white,RingMovement,65,64,40,1,0,,
29,27,black,RingMovement,69,68,39,1,0,,
29,28,white,RingMovement,58,59,38,1,0,,
29,29,black,RingMovement,74,77,37,1,0,75;76,
29,30,white,RingMovement,59,60,36,1,0,,
29,31,black,RingMovement,31,32,35,1,0,,
29,32,white,RingMovement,62,61,34,1,0,,
29,33,black,RingMovement,32,22,33,1,0,,
29,34,white,RingMovement,60,50,32,1,0,,
29,35,black,RingMovement,28,38,36,1,1,,
29,36,black,RingMovement,53,52,35,1,1,,
29,37,white,RingMovement,50,49,34,1,1,,
29,38,black,RingMovement,52,51,33,1,1,,
29,39,white,RingMovement,33,32,32,1,1,,
29,40,black,RingMovement,22,21,31,1,1,,
29,41,white,RingMovement,32,31,30,1,1,,
29,42,black,RingMovement,77,78,29,1,1,,
29,43,white,RingMovement,61,43,33,2,1,52,
29,44,white,RingMovement,31,30,32,2,1,,
29,45,black,RingMovement,51,55,31,2,1,52;53;54,
29,46,white,RingMovement,64,63,30,2,1,,
29,47,black,RingMovement,21,20,29,2,1,,
29,48,white,RingMovement,30,29,28,2,1,,
29,49,black,RingMovement,55,56,27,2,1,,
29,50,white,RingMovement,29,28,31,3,1,,white
30,1,white,RingPlacement,-1,45,51,0,0,,
30,2,black,RingPlacement,-1,14,51,0,0,,
30,3,white,RingPlacement,-1,46,51,0,0,,
30,4,black,RingPlacement,-1,41,51,0,0,,
30,5,white,RingPlacement,-1,48,51,0,0,,
30,6,black,RingPlacement,-1,1,51,0,0,,
30,7,white,RingPlacement,-1,67,51,0,0,,
30,8,black,RingPlacement,-1,3,51,0,0,,
30,9,white,RingPlacement,-1,18,51,0,0,,
30,10,black,RingPlacement,-1,32,51,0,0,,
30,11,white,RingMovement,48,47,50,0,0,,
30,12,black,RingMovement,14,13,49,0,0,,
30,13,white,RingMovement,67,66,48,0,0,,
30,14,black,RingMovement,1,0,47,0,0,,
30,15,white,RingMovement,66,68,46,0,0,67,
30,16,black,RingMovement,41,40,45,0,0,,
30,17,white,RingMovement,47,49,44,0,0,48,
30,18,black,RingMovement,40,39,43,0,0,,
30,19,white,RingMovement,18,17,42,0,0,,
30,20,black,RingMovement,3,2,41,0,0,,
30,21,white,RingMovement,17,16,40,0,0,,
30,22,black,RingMovement,0,6,39,0,0,,
30,23,white,RingMovement,68,69,38,0,0,,
30,24,black,RingMovement,6,5,37,0,0,,
30,25,white,RingMovement,69,70,36,0,0,,
30,26,black,RingMovement,5,4,35,0,0,,
30,27,white,RingMovement,49,50,34,0,0,,
30,28,black,RingMovement,39,38,33,0,0,,
30,29,white,RingMovement,50,51,32,0,0,,
30,30,black,RingMovement,38,42,31,0,0,39;40;41,
30,31,white,RingMovement,51,52,30,0,0,,
30,32,black,RingMovement,4,7,29,0,0,5;6,
30,33,white,RingMovement,52,53,28,0,0,,
30,34,black,RingMovement,13,12,27,0,0,,
30,35,white,RingMovement,45,44,26,0,0,,
30,36,black,RingMovement,42,43,25,0,0,,
30,37,white,RingMovement,44,34,24,0,0,,
30,38,black,RingMovement,32,31,23,0,0,,
30,39,white,RingMovement,34,33,22,0,0,,
30,40,black,RingMovement,43,25,21,0,0,34,
30,41,white,RingMovement,53,54,25,1,0,,
30,42,white,RingMovement,33,35,24,1,0,34,
30,43,black,RingMovement,31,30,23,1,0,,
30,44,white,RingMovement,35,36,22,1,0,,
30,45,black,RingMovement,2,8,21,1,0,,
30,46,white,RingMovement,70,71,20,1,0,,
30,47,black,RingMovement,30,29,19,1,0,,
30,48,white,RingMovement,46,56,18,1,0,,
30,49,black,RingMovement,25,24,17,1,0,,
30,50,white,RingMovement,56,55,16,1,0,,
30,51,black,RingMovement,24,23,15,1,0,,
30,52,white,RingMovement,36,37,14,1,0,,
30,53,black,RingMovement,23,22,13,1,0,,
30,54,white,RingMovement,55,54,12,1,0,,
30,55,black,RingMovement,22,21,11,1,0,,
30,56,white,RingMovement,16,15,10,1,0,,
30,57,black,RingMovement,8,9,9,1,0,,
30,58,white,RingMovement,54,53,8,1,0,,
30,59,black,RingMovement,12,11,7,1,0,,
30,60,white,RingMovement,15,64,6,1,0,24;34;44;54,
30,61,black,RingMovement,11,20,5,1,0,,
30,62,white,RingMovement,53,52,4,1,0,,
30,63,black,RingMovement,20,19,3,1,0,,
30,64,white,RingMovement,71,72,2,1,0,,
30,65,black,RingMovement,29,28,1,1,0,,
30,66,white,RingMovement,52,51,0,1,0,,draw
31,1,white,RingPlacement,-1,15,51,0,0,,
31,2,black,RingPlacement,-1,48,51,0,0,,
31,3,white,RingPlacement,-1,20,51,0,0,,
31,4,black,RingPlacement,-1,50,51,0,0,,
31,5,white,RingPlacement,-1,72,51,0,0,,
31,6,black,RingPlacement,-1,80,51,0,0,,
31,7,white,RingPlacement,-1,30,51,0,0,,
31,8,black,RingPlacement,-1,63,51,0,0,,
31,9,white,RingPlacement,-1,77,51,0,0,,
31,10,black,RingPlacement,-1,19,51,0,0,,
31,11,white,RingMovement,15,14,50,0,0,,
31,12,black,RingMovement,63,62,49,0,0,,
31,13,white,RingMovement,30,29,48,0,0,,
31,14,black,RingMovement,62,61,47,0,0,,
31,15,white,RingMovement,72,71,46,0,0,,
31,16,black,RingMovement,19,11,45,0,0,,
31,17,white,RingMovement,77,76,44,0,0,,
31,18,black,RingMovement,80,79,43,0,0,,
31,19,white,RingMovement,76,75,42,0,0,,
31,20,black,RingMovement,11,12,41,0,0,,
31,21,white,RingMovement,75,74,40,0,0,,
31,22,black,RingMovement,12,13,39,0,0,,
31,23,white,RingMovement,71,70,38,0,0,,
31,24,black,RingMovement,61,60,37,0,0,,
31,25,white,RingMovement,74,78,36,0,0,75;76;77,
31,26,black,RingMovement,13,5,35,0,0,,
31,27,white,RingMovement,14,16,34,0,0,15,
31,28,black,RingMovement,5,4,33,0,0,,
31,29,white,RingMovement,20,21,32,0,0,,
31,30,black,RingMovement,60,59,31,0,0,,
31,31,white,RingMovement,29,28,30,0,0,,
31,32,black,RingMovement,79,52,29,0,0,71;62,
31,33,white,RingMovement,28,31,28,0,0,29;30,
31,34,black,RingMovement,4,6,27,0,0,5,
31,35,white,RingMovement,21,22,26,0,0,,
31,36,black,RingMovement,59,58,25,0,0,,
31,37,white,RingMovement,22,23,24,0,0,,
31,38,black,RingMovement,58,57,23,0,0,,
31,39,white,RingMovement,16,17,22,0,0,,
31,40,black,RingMovement,48,47,21,0,0,,
31,41,white,RingMovement,31,32,20,0,0,,
31,42,black,RingMovement,57,64,19,0,0,58;59;60;61;62;63,
31,43,white,RingMovement,70,69,18,0,0,,
31,44,black,RingMovement,47,49,17,0,0,48,
31,45,white,RingMovement,78,51,16,0,0,70;61,
31,46,black,RingMovement,52,53,15,0,0,,
31,47,white,RingMovement,69,68,14,0,0,,
31,48,black,RingMovement,64,65,13,0,0,,
31,49,white,RingMovement,32,33,12,0,0,,
31,50,black,RingMovement,49,39,11,0,0,,
31,51,white,RingMovement,17,18,10,0,0,,
31,52,black,RingMovement,6,7,9,0,0,,
31,53,white,RingMovement,18,10,8,0,0,,
31,54,black,RingMovement,53,54,7,0,0,,
31,55,white,RingMovement,68,67,6,0,0,,
31,56,black,RingMovement,65,55,5,0,0,,
31,57,white,RingMovement,67,66,4,0,0,,
31,58,black,RingMovement,39,38,3,0,0,,
31,59,white,RingMovement,23,24,2,0,0,,
31,60,black,RingMovement,55,56,1,0,0,,
31,61,white,RingMovement,51,41,0,0,0,,draw
32,1,white,RingPlacement,-1,6,51,0,0,,
32,2,black,RingPlacement,-1,54,51,0,0,,
32,3,white,RingPlacement,-1,22,51,0,0,,
32,4,black,RingPlacement,-1,24,51,0,0,,
32,5,white,RingPlacement,-1,12,51,0,0,,
32,6,black,RingPlacement,-1,49,51,0,0,,
32,7,white,RingPlacement,-1,40,51,0,0,,
32,8,black,RingPlacement,-1,19,51,0,0,,
32,9,white,RingPlacement,-1,16,51,0,0,,
32,10,black,RingPlacement,-1,42,51,0,0,,
32,11,white,RingMovement,40,39,50,0,0,,
32,12,black,RingMovement,42,41,49,0,0,,
32,13,white,RingMovement,6,5,48,0,0,,
32,14,black,RingMovement,24,23,47,0,0,,
32,15,white,RingMovement,39,38,46,0,0,,
32,16,black,RingMovement,19,20,45,0,0,,
32,17,white,RingMovement,16,15,44,0,0,,
32,18,black,RingMovement,20,21,43,0,0,,
32,19,white,RingMovement,12,11,42,0,0,,
32,20,black,RingMovement,41,43,41,0,0,42,
32,21,white,RingMovement,5,4,40,0,0,,
32,22,black,RingMovement,43,44,39,0,0,,
32,23,white,RingMovement,11,13,38,0,0,12,
32,24,black,RingMovement,21,31,37,0,0,,
32,25,white,RingMovement,38,28,36,0,0,,
32,26,black,RingMovement,31,30,35,0,0,,
32,27,white,RingMovement,13,14,34,0,0,,
32,28,black,RingMovement,44,45,33,0,0,,
32,29,white,RingMovement,4,7,32,0,0,5;6,
32,30,black,RingMovement,54,53,31,0,0,,
32,31,white,RingMovement,14,0,30,0,0,6,
32,32,black,RingMovement,45,46,29,0,0,,
32,33,white,RingMovement,7,8,28,0,0,,
32,34,black,RingMovement,46,36,27,0,0,,
32,35,white,RingMovement,8,9,26,0,0,,
32,36,black,RingMovement,36,35,25,0,0,,
32,37,white,RingMovement,0,1,24,0,0,,
32,38,black,RingMovement,23,25,23,0,0,24,
32,39,white,RingMovement,28,29,22,0,0,,
32,40,black,RingMovement,25,26,21,0,0,,
32,41,white,RingMovement,15,17,20,0,0,16,
32,42,black,RingMovement,49,48,19,0,0,,
32,43,white,RingMovement,9,10,18,0,0,,
32,44,black,RingMovement,30,32,17,0,0,31,
32,45,white,RingMovement,22,2,16,0,0,14;7,
32,46,black,RingMovement,53,52,15,0,0,,
32,47,white,RingMovement,29,59,14,0,0,39;49,
32,48,black,RingMovement,32,33,13,0,0,,
32,49,white,RingMovement,59,58,12,0,0,,
32,50,black,RingMovement,48,47,11,0,0,,
32,51,white,RingMovement,1,34,10,0,0,7;15;24,
32,52,black,RingMovement,47,50,9,0,0,48;49,
32,53,white,RingMovement,2,3,8,0,0,,
32,54,black,RingMovement,33,63,7,0,0,43;53,
32,55,white,RingMovement,58,57,6,0,0,,
32,56,black,RingMovement,35,37,5,0,0,36,
32,57,white,RingMovement,17,18,4,0,0,,
32,58,black,RingMovement,63,62,3,0,0,,
32,59,white,RingMovement,34,64,2,0,0,44;54,
32,60,black,RingMovement,62,61,1,0,0,,
32,61,white,RingMovement,57,60,0,0,0,58;59,draw
33,1,white,RingPlacement,-1,21,51,0,0,,
33,2,black,RingPlacement,-1,82,51,0,0,,
33,3,white,RingPlacement,-1,42,51,0,0,,
33,4,black,RingPlacement,-1,84,51,0,0,,
33,5,white,RingPlacement,-1,55,51,0,0,,
33,6,black,RingPlacement,-1,77,51,0,0,,
33,7,white,RingPlacement,-1,54,51,0,0,,
33,8,black,RingPlacement,-1,45,51,0,0,,
33,9,white,RingPlacement,-1,30,51,0,0,,
33,10,black,RingPlacement,-1,31,51,0,0,,
33,11,white,RingMovement,55,56,50,0,0,,
33,12,black,RingMovement,84,83,49,0,0,,
33,13,white,RingMovement,54,53,48,0,0,,
33,14,black,RingMovement,31,32,47,0,0,,
33,15,white,RingMovement,30,29,46,0,0,,
33,16,black,RingMovement,82,81,45,0,0,,
33,17,white,RingMovement,53,52,44,0,0,,
33,18,black,RingMovement,45,44,43,0,0,,
33,19,white,RingMovement,29,28,42,0,0,,
33,20,black,RingMovement,83,78,41,0,0,,
33,21,white,RingMovement,28,38,40,0,0,,
33,22,black,RingMovement,81,75,39,0,0,,
33,23,white,RingMovement,21,20,38,0,0,,
33,24,black,RingMovement,75,74,37,0,0,,
33,25,white,RingMovement,52,51,36,0,0,,
33,26,black,RingMovement,44,43,35,0,0,,
33,27,white,RingMovement,56,46,39,1,0,,
33,28,white,RingMovement,42,41,38,1,0,,
33,29,black,RingMovement,32,33,37,1,0,,
33,30,white,RingMovement,38,39,36,1,0,,
33,31,black,RingMovement,77,76,35,1,0,,
33,32,white,RingMovement,46,36,34,1,0,,
33,33,black,RingMovement,78,79,33,1,0,,
33,34,white,RingMovement,20,19,32,1,0,,
33,35,black,RingMovement,33,34,31,1,0,,
33,36,white,RingMovement,39,40,30,1,0,,
33,37,black,RingMovement,74,66,29,1,0,,
33,38,white,RingMovement,19,22,28,1,0,20;21,
33,39,black,RingMovement,79,80,27,1,0,,
33,40,white,RingMovement,36,35,26,1,0,,
33,41,black,RingMovement,76,68,30,1,1,,
33,42,black,RingMovement,66,67,29,1,1,,
33,43,white,RingMovement,40,11,28,1,1,30;20,
33,44,black,RingMovement,80,79,27,1,1,,
33,45,white,RingMovement,35,37,26,1,1,36,
33,46,black,RingMovement,43,23,25,1,1,33,
33,47,white,RingMovement,41,12,29,2,1,31;21,
33,48,white,RingMovement,37,27,28,2,1,,
33,49,black,RingMovement,67,68,27,2,1,,
33,50,white,RingMovement,12,11,26,2,1,,
33,51,black,RingMovement,68,69,25,2,1,,
33,52,white,RingMovement,27,26,24,2,1,,
33,53,black,RingMovement,23,24,23,2,1,,
33,54,white,RingMovement,22,13,22,2,1,,
33,55,black,RingMovement,79,78,21,2,1,,
33,56,white,RingMovement,26,25,20,2,1,,
33,57,black,RingMovement,34,54,19,2,1,44,
33,58,white,RingMovement,11,40,18,2,1,20;30,
33,59,black,RingMovement,69,70,17,2,1,,
33,60,white,RingMovement,40,39,16,2,1,,
33,61,black,RingMovement,24,15,15,2,1,,
33,62,white,RingMovement,25,16,14,2,1,,
33,63,black,RingMovement,78,77,13,2,1,,
33,64,white,RingMovement,16,17,12,2,1,,
33,65,black,RingMovement,70,71,16,2,2,,
33,66,black,RingMovement,15,14,15,2,2,,
33,67,white,RingMovement,39,38,14,2,2,,
33,68,black,RingMovement,71,70,13,2,2,,
33,69,white,RingMovement,13,5,12,2,2,,
33,70,black,RingMovement,77,76,11,2,2,,
33,71,white,RingMovement,5,4,10,2,2,,
33,72,black,RingMovement,70,69,9,2,2,,
33,73,white,RingMovement,4,6,8,2,2,5,
33,74,black,RingMovement,14,53,7,2,2,23;33;43,
33,75,white,RingMovement,38,41,6,2,2,39;40,
33,76,black,RingMovement,76,75,10,2,3,,black
34,1,white,RingPlacement,-1,7,51,0,0,,
34,2,black,RingPlacement,-1,15,51,0,0,,
34,3,white,RingPlacement,-1,41,51,0,0,,
34,4,black,RingPlacement,-1,42,51,0,0,,
34,5,white,RingPlacement,-1,13,51,0,0,,
34,6,black,RingPlacement,-1,79,51,0,0,,
34,7,white,RingPlacement,-1,77,51,0,0,,
34,8,black,RingPlacement,-1,38,51,0,0,,
34,9,white,RingPlacement,-1,4,51,0,0,,
34,10,black,RingPlacement,-1,45,51,0,0,,
34,11,white,RingMovement,7,6,50,0,0,,
34,12,black,RingMovement,15,14,49,0,0,,
34,13,white,RingMovement,77,76,48,0,0,,
34,14,black,RingMovement,38,39,47,0,0,,
34,15,white,RingMovement,76,75,46,0,0,,
34,16,black,RingMovement,14,16,45,0,0,15,
34,17,white,RingMovement,41,40,44,0,0,,
34,18,black,RingMovement,39,29,43,0,0,,
34,19,white,RingMovement,6,5,42,0,0,,
34,20,black,RingMovement,42,43,41,0,0,,
34,21,white,RingMovement,5,8,40,0,0,6;7,
34,22,black,RingMovement,45,44,39,0,0,,
34,23,white,RingMovement,75,74,38,0,0,,
34,24,black,RingMovement,43,33,37,0,0,,
34,25,white,RingMovement,40,30,36,0,0,,
34,26,black,RingMovement,33,32,35,0,0,,
34,27,white,RingMovement,4,12,34,0,0,,
34,28,black,RingMovement,79,78,33,0,0,,
34,29,white,RingMovement,30,31,32,0,0,,
34,30,black,RingMovement,16,17,31,0,0,,
34,31,white,RingMovement,31,21,30,0,0,,
34,32,black,RingMovement,32,34,29,0,0,33,
34,33,white,RingMovement,13,22,28,0,0,,
34,34,black,RingMovement,34,35,27,0,0,,
34,35,white,RingMovement,22,23,26,0,0,,
34,36,black,RingMovement,17,18,25,0,0,,
34,37,white,RingMovement,74,66,24,0,0,,
34,38,black,RingMovement,29,28,23,0,0,,
34,39,white,RingMovement,66,67,22,0,0,,
34,40,black,RingMovement,28,48,21,0,0,38,
34,41,white,RingMovement,12,11,20,0,0,,
34,42,black,RingMovement,78,80,19,0,0,79,
34,43,white,RingMovement,23,24,18,0,0,,
34,44,black,RingMovement,18,10,17,0,0,,
34,45,white,RingMovement,67,68,16,0,0,,
34,46,black,RingMovement,35,36,15,0,0,,
34,47,white,RingMovement,8,9,14,0,0,,
34,48,black,RingMovement,48,47,13,0,0,,
34,49,white,RingMovement,24,25,12,0,0,,
34,50,black,RingMovement,47,49,11,0,0,48,
34,51,white,RingMovement,21,20,15,1,0,,
34,52,white,RingMovement,20,19,14,1,0,,
34,53,black,RingMovement,44,41,13,1,0,43;42,
34,54,white,RingMovement,11,12,12,1,0,,
34,55,black,RingMovement,10,27,11,1,0,18,
34,56,white,RingMovement,12,4,10,1,0,,
34,57,black,RingMovement,41,46,9,1,0,42;43;44;45,
34,58,white,RingMovement,25,21,8,1,0,24;23;22,
34,59,black,RingMovement,49,50,7,1,0,,
34,60,white,RingMovement,9,3,6,1,0,,
34,61,black,RingMovement,36,31,10,1,1,35;34;33;32,
34,62,black,RingMovement,31,33,9,1,1,32,
34,63,white,RingMovement,19,59,13,2,1,29;39;49,
34,64,white,RingMovement,3,2,12,2,1,,
34,65,black,RingMovement,50,51,11,2,1,,
34,66,white,RingMovement,59,58,10,2,1,,
34,67,black,RingMovement,80,72,9,2,1,,
34,68,white,RingMovement,2,1,8,2,1,,
34,69,black,RingMovement,27,26,7,2,1,,
34,70,white,RingMovement,4,5,6,2,1,,
34,71,black,RingMovement,72,71,5,2,1,,
34,72,white,RingMovement,5,6,4,2,1,,
34,73,black,RingMovement,51,52,3,2,1,,
34,74,white,RingMovement,1,0,2,2,1,,
34,75,black,RingMovement,33,29,6,2,2,32;31;30,
34,76,black,RingMovement,29,33,5,2,2,30;31;32,
34,77,white,RingMovement,0,12,4,2,2,5,
34,78,black,RingMovement,71,70,3,2,2,,
34,79,white,RingMovement,6,14,2,2,2,,
34,80,black,RingMovement,33,37,6,2,3,34;35;36,black
35,1,white,RingPlacement,-1,80,51,0,0,,
35,2,black,RingPlacement,-1,6,51,0,0,,
35,3,white,RingPlacement,-1,39,51,0,0,,
35,4,black,RingPlacement,-1,56,51,0,0,,
35,5,white,RingPlacement,-1,66,51,0,0,,
35,6,black,RingPlacement,-1,16,51,0,0,,
35,7,white,RingPlacement,-1,61,51,0,0,,
35,8,black,RingPlacement,-1,83,51,0,0,,
35,9,white,RingPlacement,-1,74,51,0,0,,
35,10,black,RingPlacement,-1,67,51,0,0,,
35,11,white,RingMovement,80,79,50,0,0,,
35,12,black,RingMovement,16,15,49,0,0,,
35,13,white,RingMovement,79,78,48,0,0,,
35,14,black,RingMovement,15,14,47,0,0,,
35,15,white,RingMovement,39,38,46,0,0,,
35,16,black,RingMovement,67,68,45,0,0,,
35,17,white,RingMovement,78,77,44,0,0,,
35,18,black,RingMovement,6,5,43,0,0,,
35,19,white,RingMovement,66,57,42,0,0,,
35,20,black,RingMovement,68,69,41,0,0,,
35,21,white,RingMovement,38,40,40,0,0,39,
35,22,black,RingMovement,14,13,39,0,0,,
35,23,white,RingMovement,74,75,38,0,0,,
35,24,black,RingMovement,5,4,37,0,0,,
35,25,white,RingMovement,57,58,36,0,0,,
35,26,black,RingMovement,83,82,35,0,0,,
35,27,white,RingMovement,40,41,34,0,0,,
35,28,black,RingMovement,56,55,33,0,0,,
35,29,white,RingMovement,77,76,32,0,0,,
35,30,black,RingMovement,69,70,31,0,0,,
35,31,white,RingMovement,75,81,30,0,0,,
35,32,black,RingMovement,70,71,29,0,0,,
35,33,white,RingMovement,61,60,28,0,0,,
35,34,black,RingMovement,55,54,27,0,0,,
35,35,white,RingMovement,76,59,31,1,0,68,
35,36,white,RingMovement,81,75,30,1,0,,
35,37,black,RingMovement,4,7,29,1,0,5;6,
35,38,white,RingMovement,41,42,28,1,0,,
35,39,black,RingMovement,82,84,27,1,0,83,
35,40,white,RingMovement,59,58,26,1,0,,
35,41,black,RingMovement,7,8,25,1,0,,
35,42,white,RingMovement,42,43,24,1,0,,
35,43,black,RingMovement,84,78,23,1,0,,
35,44,white,RingMovement,43,44,22,1,0,,
35,45,black,RingMovement,78,77,21,1,0,,
35,46,white,RingMovement,44,45,25,2,0,,
35,47,white,RingMovement,60,58,24,2,0,59,
35,48,black,RingMovement,54,53,23,2,0,,
35,49,white,RingMovement,75,76,22,2,0,,
35,50,black,RingMovement,53,52,21,2,0,,
35,51,white,RingMovement,76,49,20,2,0,68;59,
35,52,black,RingMovement,77,80,19,2,0,78;79,
35,53,white,RingMovement,49,48,18,2,0,,
35,54,black,RingMovement,52,51,22,2,1,,
35,55,black,RingMovement,51,50,21,2,1,,
35,56,white,RingMovement,58,62,20,2,1,59;60;61,
35,57,black,RingMovement,80,72,19,2,1,,
35,58,white,RingMovement,45,44,18,2,1,,
35,59,black,RingMovement,72,73,17,2,1,,
35,60,white,RingMovement,44,43,16,2,1,,
35,61,black,RingMovement,50,52,15,2,1,51,
35,62,white,RingMovement,48,47,14,2,1,,
35,63,black,RingMovement,8,9,13,2,1,,
35,64,white,RingMovement,43,42,12,2,1,,
35,65,black,RingMovement,71,63,16,2,2,,
35,66,black,RingMovement,73,72,15,2,2,,
35,67,white,RingMovement,62,71,14,2,2,,
35,68,black,RingMovement,72,64,13,2,2,,
35,69,white,RingMovement,47,29,12,2,2,38,
35,70,black,RingMovement,63,53,11,2,2,,
35,71,white,RingMovement,42,41,10,2,2,,
35,72,black,RingMovement,64,65,9,2,2,,
35,73,white,RingMovement,41,40,13,3,2,,white
36,1,white,RingPlacement,-1,19,51,0,0,,
36,2,black,RingPlacement,-1,12,51,0,0,,
36,3,white,RingPlacement,-1,29,51,0,0,,
36,4,black,RingPlacement,-1,14,51,0,0,,
36,5,white,RingPlacement,-1,75,51,0,0,,
36,6,black,RingPlacement,-1,59,51,0,0,,
36,7,white,RingPlacement,-1,26,51,0,0,,
36,8,black,RingPlacement,-1,30,51,0,0,,
36,9,white,RingPlacement,-1,80,51,0,0,,
